,battery_power,clock_speed,fc,int_memory,n_cores,pc,ram,talk_time,px_area,sc_area,m_dep,mobile_wt,price_range
44,0.016572544660288933,0.029470549559775617,0.0029384071321837896,0.009790592559158234,0.007288647161764779,0.021907516358317485,0.003850274613833323,0.017785391262046053,0.039280640078331826,0.004529659421280933,0.025093293066994708,0.013911649469945334,0.0066533732004649924
45,0.020996512649102465,0.030523069186910463,0.0,0.013217299954863615,0.010932970742647168,0.0015648225970226776,0.008800627688761881,0.029642318770076753,0.005066440482105002,0.004026363930027496,0.006273323266748677,0.014923405795032266,0.013306746400929985
46,0.023894974434876846,0.01157771589848328,0.0029384071321837896,0.02056024437423229,0.029154588647059117,0.021907516358317485,0.027402648888532003,0.004446347815511513,0.005444504754045363,0.008388258187557283,0.03136661633374338,0.020741004664282133,0.02661349280185997
47,0.014617123072756933,0.018945353288427186,0.008815221396551368,0.01958118511831647,0.025510265066176728,0.015648225970226776,0.017540139907462917,0.017785391262046053,0.00031449674209894354,0.032210911440219966,0.025093293066994708,0.02478802996462987,0.013306746400929985
48,0.008015841685060254,0.027365510305505936,0.005876814264367579,0.027903188793600965,0.029154588647059117,0.01251858077618142,0.009702080872159366,0.007410579692519188,0.022104540014043484,0.007549432368801555,0.006273323266748677,0.0204880655830104,0.0066533732004649924
49,0.008265469972830296,0.022102912169831717,0.026445664189654106,0.03132989618930635,0.029154588647059117,0.023472338955340163,0.024736486507127578,0.014821159385038377,0.02469246384670904,0.0348951540602383,0.025093293066994708,0.0140381190105812,0.02661349280185997
50,0.02145416451001421,0.031575588814045305,0.005876814264367579,0.006853414791410764,0.010932970742647168,0.029731629343430876,0.01572959410691034,0.022231739077557565,0.028727948552460792,0.0,0.021956631433620366,0.0250409690459016,0.019960119601394977
51,0.02440809924862638,0.014735274779887808,0.014692035660918947,0.030840366561348437,0.029154588647059117,0.029731629343430876,0.015683757504364706,0.023713855016061405,0.028763494600160942,0.038250457335261216,0.025093293066994708,0.01606163166075507,0.019960119601394977
52,0.022938065998425017,0.015787794407022653,0.0,0.021049774002190203,0.007288647161764779,0.0,0.02377391785366925,0.014821159385038377,0.005168383296296706,0.01006590982506874,0.009409984900123014,0.013785179929309468,0.02661349280185997
53,0.020206023071163995,0.019997872915562025,0.0029384071321837896,0.007832474047326588,0.010932970742647168,0.015648225970226776,0.011000784610952353,0.017785391262046053,0.019620018761288053,0.022816062270155812,0.009409984900123014,0.0128998931448584,0.013306746400929985
54,0.014880619598736423,0.005262598135674218,0.0,0.024966011025853496,0.025510265066176728,0.0,0.022215473367117666,0.02667808689306908,0.008348655978888406,0.0,0.01568330816687169,0.018338083392200666,0.019960119601394977
55,0.026848909173489015,0.022102912169831717,0.029384071321837894,0.022518362886063938,0.010932970742647168,0.03129645194045355,0.019495834949410002,0.019267507200549892,0.010399130191945409,0.016440986047612276,0.018819969800246028,0.013152832226130133,0.019960119601394977
56,0.011413560046374721,0.028418029932640778,0.03819929271838927,0.0293717776774747,0.029154588647059117,0.029731629343430876,0.006913687550633249,0.02519597095456524,0.017924688993479064,0.025835835217676434,0.01568330816687169,0.01871749201410827,0.0066533732004649924
57,0.013687951112723997,0.013682755152752968,0.0,0.029861307305432613,0.010932970742647168,0.014083403373204099,0.030275075981391786,0.029642318770076753,0.007169707047123107,0.006039545895041244,0.012546646533497354,0.013532240848037733,0.02661349280185997
58,0.02436649453399804,0.005262598135674218,0.023507257057470317,0.023986951769937672,0.021865941485294336,0.021907516358317485,0.015706675805637525,0.005928463754015351,0.0028434580790451186,0.005871780731290099,0.01568330816687169,0.022764517314456,0.013306746400929985
59,0.014741937216641954,0.014735274779887808,0.005876814264367579,0.02349742214197976,0.018221617904411947,0.00625929038809071,0.02223075223463288,0.01333904344653454,0.0013053766822855996,0.03271420693147341,0.03136661633374338,0.016188101201390935,0.019960119601394977
60,0.02058046550281906,0.031575588814045305,0.008815221396551368,0.00587435553549494,0.010932970742647168,0.007824112985113388,0.01113065498483165,0.029642318770076753,0.013357668976648036,0.009394849170064157,0.018819969800246028,0.016946918445206134,0.013306746400929985
61,0.011080722329347998,0.0242079514241014,0.0029384071321837896,0.030840366561348437,0.029154588647059117,0.009388935582136066,0.0032925959495280995,0.008892695631023026,0.0052969179251734924,0.01509886473760311,0.025093293066994708,0.0182116138515648,0.0066533732004649924
62,0.01603168337012051,0.012630235525618122,0.0,0.024476481397895586,0.007288647161764779,0.0,0.0035905338660747257,0.022231739077557565,0.002650663660295498,0.0,0.025093293066994708,0.0201086569611028,0.0066533732004649924
63,0.023853369720248506,0.02105039254269687,0.044076106982756845,0.02692412953768514,0.007288647161764779,0.028166806746408198,0.01640950371133726,0.007410579692519188,0.015332190224953706,0.004697424585032079,0.01568330816687169,0.0212468828268256,0.019960119601394977
64,0.009735503223031657,0.027365510305505936,0.005876814264367579,0.004405766651621205,0.010932970742647168,0.004694467791068033,0.02257452675372514,0.028160202831572917,0.011908076470860946,0.006710606550045827,0.021956631433620366,0.0178322052296572,0.019960119601394977
65,0.008542834737019233,0.019997872915562025,0.03819929271838927,0.021539303630148113,0.010932970742647168,0.02660198414938552,0.02571433402810112,0.019267507200549892,0.015851520690696477,0.024158183580164975,0.025093293066994708,0.0102440327915052,0.02661349280185997
66,0.01883306748842876,0.005262598135674218,0.03232247845402168,0.01762306660648482,0.014577294323529558,0.021907516358317485,0.023437782768334595,0.005928463754015351,0.04375941199028831,0.006039545895041244,0.009409984900123014,0.019602778798559334,0.02661349280185997
67,0.025878132498827738,0.014735274779887808,0.0,0.01468588883873735,0.010932970742647168,0.0,0.029289589026660637,0.011856927508030702,0.002894670272238855,0.029526668820201638,0.01568330816687169,0.023017456395727734,0.02661349280185997
68,0.017224351856132934,0.01157771589848328,0.0,0.004895296279579117,0.007288647161764779,0.0015648225970226776,0.00802140544548609,0.005928463754015351,0.008461750199238371,0.0018454168012626024,0.018819969800246028,0.020867474204918,0.0066533732004649924
69,0.016170365752214977,0.015787794407022653,0.0,0.021049774002190203,0.014577294323529558,0.0015648225970226776,0.03050425899411996,0.010374811569526864,0.0018602983431218732,0.0011743561462580197,0.025093293066994708,0.010117563250869334,0.02661349280185997
70,0.020081208927278976,0.005262598135674218,0.017630442793102736,0.022028833258106027,0.025510265066176728,0.017213048567249454,0.02580600723319239,0.0029642318770076756,0.014788480166800164,0.02399041841641383,0.025093293066994708,0.0174527966077496,0.02661349280185997
71,0.019512611160691657,0.025260471051236244,0.0029384071321837896,0.010769651815074057,0.014577294323529558,0.00625929038809071,0.016745638796671913,0.019267507200549892,0.021464936892407575,0.010569205316322177,0.021956631433620366,0.013152832226130133,0.019960119601394977
72,0.008390284116715318,0.010525196271348436,0.023507257057470317,0.004405766651621205,0.010932970742647168,0.02503716155236284,0.0029946580329814733,0.005928463754015351,0.0024704653642914427,0.01509886473760311,0.0031366616333743384,0.017958674770293066,0.0066533732004649924
73,0.014395231261405784,0.012630235525618122,0.008815221396551368,0.021049774002190203,0.0036443235808823896,0.007824112985113388,0.02833465980695991,0.017785391262046053,3.840538261252292e-05,0.0,0.021956631433620366,0.0178322052296572,0.02661349280185997
74,0.011052985852929104,0.030523069186910463,0.011753628528735158,0.018602125862400645,0.014577294323529558,0.009388935582136066,0.004507265916987422,0.008892695631023026,0.01622475419154804,0.003019772947520622,0.01568330816687169,0.011382258657228,0.0066533732004649924
75,0.011358087093536934,0.006315117762809061,0.023507257057470317,0.02056024437423229,0.021865941485294336,0.03129645194045355,0.01385793283629692,0.019267507200549892,0.006336256067559335,0.0033553032750229133,0.028229954700369042,0.023776273639542933,0.013306746400929985
76,0.015449217365323741,0.029470549559775617,0.011753628528735158,0.004405766651621205,0.010932970742647168,0.023472338955340163,0.00692896641814846,0.02519597095456524,0.016762324204205533,0.011743561462580198,0.012546646533497354,0.024914499505265735,0.0066533732004649924
77,0.017113405950457357,0.0168403140341575,0.0029384071321837896,0.016154477722611086,0.0036443235808823896,0.004694467791068033,0.011069539514770804,0.008892695631023026,0.001943565185596438,0.012917917608838217,0.018819969800246028,0.02175276098936907,0.0066533732004649924
78,0.01662801761312672,0.02631299067837109,0.044076106982756845,0.007832474047326588,0.014577294323529558,0.03129645194045355,0.026340767596224796,0.014821159385038377,0.027280101745883363,0.037076101189003195,0.006273323266748677,0.014670466713760533,0.02661349280185997
79,0.015296666745019826,0.010525196271348436,0.017630442793102736,0.01419635921077944,0.021865941485294336,0.01251858077618142,0.014033639812721854,0.023713855016061405,0.0221393787525811,0.009394849170064157,0.021956631433620366,0.0140381190105812,0.013306746400929985
80,0.022036630514810973,0.006315117762809061,0.0,0.02839271842155888,0.025510265066176728,0.010953758179158743,0.02646299853634649,0.008892695631023026,0.00578961142883783,0.03187538111271768,0.028229954700369042,0.010749910954048668,0.02661349280185997
81,0.01385436997123736,0.030523069186910463,0.03232247845402168,0.03132989618930635,0.014577294323529558,0.029731629343430876,0.01980905173347184,0.023713855016061405,0.033974196053160786,0.025835835217676434,0.006273323266748677,0.025167438586537468,0.019960119601394977
82,0.020941039696264676,0.009472676644213593,0.005876814264367579,0.022028833258106027,0.018221617904411947,0.004694467791068033,0.026615787211498605,0.016303275323542216,0.018667183024567095,0.009059318842561866,0.028229954700369042,0.022764517314456,0.02661349280185997
83,0.01397918411512238,0.00842015701707875,0.03232247845402168,0.029861307305432613,0.010932970742647168,0.023472338955340163,0.015347622419030052,0.016303275323542216,0.01818527974791419,0.00503295491253437,0.03136661633374338,0.0144175276324888,0.013306746400929985
84,0.01562950446204655,0.030523069186910463,0.014692035660918947,0.027903188793600965,0.0036443235808823896,0.02034269376129481,0.015645560335576677,0.02519597095456524,0.014649907767467833,0.009227084006313013,0.025093293066994708,0.020614535123646267,0.013306746400929985
85,0.01958195235173889,0.025260471051236244,0.014692035660918947,0.012238240698947793,0.029154588647059117,0.02660198414938552,0.0063942060551160545,0.005928463754015351,0.014707576037911087,0.022648297106404664,0.025093293066994708,0.0121410759010432,0.013306746400929985
86,0.020746884361332422,0.02105039254269687,0.011753628528735158,0.02056024437423229,0.018221617904411947,0.007824112985113388,0.006524076428995353,0.010374811569526864,0.0010705349911929586,0.0,0.01568330816687169,0.023017456395727734,0.0066533732004649924
87,0.015019301980830891,0.030523069186910463,0.0029384071321837896,0.03132989618930635,0.010932970742647168,0.017213048567249454,0.024522582361914617,0.005928463754015351,0.0172455518043968,0.006542841386294681,0.025093293066994708,0.022511578233184268,0.02661349280185997
88,0.009263983123910467,0.005262598135674218,0.0,0.001468588883873735,0.018221617904411947,0.02034269376129481,0.020977885098385527,0.011856927508030702,0.012057333753286886,0.007549432368801555,0.0031366616333743384,0.019602778798559334,0.019960119601394977
89,0.01815352381616587,0.01157771589848328,0.0,0.016154477722611086,0.014577294323529558,0.021907516358317485,0.017830438390251935,0.016303275323542216,0.011752077177694248,0.0016776516375114567,0.01568330816687169,0.012646954063586667,0.019960119601394977
90,0.023908842673086295,0.02105039254269687,0.005876814264367579,0.027903188793600965,0.010932970742647168,0.007824112985113388,0.021558482063963567,0.023713855016061405,0.046472017874264505,0.009562614333815304,0.01568330816687169,0.0223851086925484,0.02661349280185997
91,0.027417506940076334,0.02105039254269687,0.020568849925286528,0.02643459990972723,0.025510265066176728,0.028166806746408198,0.015057323936241032,0.02074962313905373,0.02291519155996385,0.021138410632644353,0.03136661633374338,0.021626291448733202,0.019960119601394977
92,0.012273390815360424,0.0242079514241014,0.0,0.007342944419368675,0.025510265066176728,0.0,0.010771601598224177,0.007410579692519188,0.00928137102730492,0.026842426200183307,0.012546646533497354,0.013026362685494267,0.0066533732004649924
93,0.012190181386103742,0.02631299067837109,0.03232247845402168,0.006853414791410764,0.021865941485294336,0.023472338955340163,0.0026661623814044242,0.0029642318770076756,0.006701603823705189,0.026842426200183307,0.021956631433620366,0.010496971872776933,0.0066533732004649924
94,0.018333810912888677,0.01789283366129234,0.017630442793102736,0.003426707395705382,0.010932970742647168,0.014083403373204099,0.010832717068285024,0.017785391262046053,0.005300755453608521,0.054188147891620055,0.025093293066994708,0.017705735689021333,0.013306746400929985
95,0.015768186844141018,0.010525196271348436,0.05289132837930821,0.003426707395705382,0.010932970742647168,0.029731629343430876,0.027624192467502574,0.017785391262046053,0.016713835903744114,0.010904735643824468,0.03136661633374338,0.02478802996462987,0.02661349280185997
96,0.01879146277380042,0.0242079514241014,0.029384071321837894,0.011259181443031969,0.018221617904411947,0.02503716155236284,0.0067227017066931035,0.011856927508030702,0.008729113062676491,0.01275015244508707,0.006273323266748677,0.0166939793639344,0.0066533732004649924
97,0.02309061661872893,0.005262598135674218,0.008815221396551368,0.0293717776774747,0.021865941485294336,0.028166806746408198,0.012230733445926886,0.02074962313905373,0.039838782253227296,0.05133614010785058,0.006273323266748677,0.024535090883358136,0.019960119601394977
98,0.009111432503606551,0.02631299067837109,0.0,0.01811259623444273,0.007288647161764779,0.0015648225970226776,0.010786880465739388,0.02667808689306908,0.006884014341983555,0.007046136877548118,0.021956631433620366,0.0178322052296572,0.0066533732004649924
99,0.008223865258201955,0.005262598135674218,0.017630442793102736,0.015175418466695262,0.025510265066176728,0.010953758179158743,0.012925921917869013,0.010374811569526864,0.024437697106016485,0.002013181965013748,0.012546646533497354,0.0197292483391952,0.013306746400929985
100,0.026113892548388334,0.005262598135674218,0.008815221396551368,0.004895296279579117,0.021865941485294336,0.02034269376129481,0.01986252776977508,0.029642318770076753,0.021878487015523616,0.021473940960146647,0.009409984900123014,0.018464552932836532,0.02661349280185997
101,0.02401978857876187,0.01157771589848328,0.011753628528735158,0.00587435553549494,0.029154588647059117,0.014083403373204099,0.009992379354948386,0.016303275323542216,0.010924826440150994,0.018789698340128315,0.025093293066994708,0.015049875335668135,0.013306746400929985
102,0.007530453347729615,0.005262598135674218,0.0,0.027903188793600965,0.018221617904411947,0.00625929038809071,0.018433953657102795,0.022231739077557565,0.005790062902771362,0.03992810897277267,0.021956631433620366,0.0242821518020864,0.013306746400929985
103,0.026890513888117355,0.029470549559775617,0.0,0.02692412953768514,0.014577294323529558,0.015648225970226776,0.007998487144213272,0.02667808689306908,0.0025041754179952248,0.023487122925160395,0.018819969800246028,0.025167438586537468,0.0066533732004649924
104,0.007669135729824084,0.025260471051236244,0.0029384071321837896,0.003916237023663294,0.025510265066176728,0.004694467791068033,0.009197878244157383,0.011856927508030702,0.004411652787171275,0.0073816672050504096,0.01568330816687169,0.015302814416939868,0.0066533732004649924
105,0.011538374190259743,0.007367637389943904,0.005876814264367579,0.019091655490358555,0.014577294323529558,0.004694467791068033,0.013743341329932834,0.016303275323542216,0.0028292366501388353,0.0016776516375114567,0.021956631433620366,0.013026362685494267,0.013306746400929985
106,0.023035143665891145,0.019997872915562025,0.014692035660918947,0.011259181443031969,0.018221617904411947,0.015648225970226776,0.02044312473535312,0.016303275323542216,0.020803377088470857,0.012079091790082487,0.03136661633374338,0.02175276098936907,0.02661349280185997
107,0.022979670713053357,0.025260471051236244,0.008815221396551368,0.02056024437423229,0.018221617904411947,0.02503716155236284,0.019839609468502262,0.02074962313905373,0.047839983892868865,0.003019772947520622,0.0031366616333743384,0.0250409690459016,0.02661349280185997
108,0.015740450367722123,0.02105039254269687,0.0,0.022518362886063938,0.0036443235808823896,0.00625929038809071,0.023139844851787966,0.01333904344653454,0.008139743940711664,0.054188147891620055,0.009409984900123014,0.010496971872776933,0.02661349280185997
109,0.02461612282176808,0.015787794407022653,0.008815221396551368,0.02007071474627438,0.0036443235808823896,0.010953758179158743,0.01789919329407039,0.02074962313905373,0.04593110695449886,0.04143799544653298,0.0031366616333743384,0.020614535123646267,0.02661349280185997
110,0.010858830517996848,0.018945353288427186,0.0,0.021049774002190203,0.010932970742647168,0.00625929038809071,0.015401098455333292,0.02667808689306908,0.026520451705321083,0.010736970480073323,0.03136661633374338,0.013405771307401866,0.013306746400929985
111,0.008556702975228678,0.0242079514241014,0.0,0.015664948094653176,0.025510265066176728,0.03129645194045355,0.016906066905581635,0.010374811569526864,0.010101458378436122,0.039257048317768085,0.01568330816687169,0.025167438586537468,0.013306746400929985
112,0.01202376252759038,0.014735274779887808,0.0,0.001958118511831647,0.021865941485294336,0.0015648225970226776,0.006035152668508582,0.004446347815511513,0.0020794889378520443,0.013085682772589362,0.021956631433620366,0.017073387985842,0.0066533732004649924
113,0.018167392054375314,0.01157771589848328,0.03819929271838927,0.003426707395705382,0.018221617904411947,0.021907516358317485,0.024308678216701653,0.007410579692519188,0.0009032638988190587,0.005368485240036662,0.03136661633374338,0.024535090883358136,0.019960119601394977
114,0.025018301729842037,0.005262598135674218,0.026445664189654106,0.010769651815074057,0.025510265066176728,0.029731629343430876,0.026524114006407338,0.029642318770076753,0.021679055929951063,0.001509886473760311,0.018819969800246028,0.0193498397172876,0.02661349280185997
115,0.02634965259794893,0.0242079514241014,0.0029384071321837896,0.00881153330324241,0.025510265066176728,0.014083403373204099,0.02193281431808625,0.019267507200549892,0.02637142015986191,0.002013181965013748,0.006273323266748677,0.011255789116592134,0.02661349280185997
116,0.012606228532387147,0.014735274779887808,0.0,0.02594507028176932,0.029154588647059117,0.0,0.024346875385489682,0.005928463754015351,0.009298180906763459,0.018118637685123732,0.009409984900123014,0.010370502332141067,0.019960119601394977
